id,crop_id,plate_id,spacing_id,population_id,speed_value,result
AAB319,9b9962df,35ae0e2e,9af624b1,AB010,10 km/h,Si
AAB320,9b9962df,35ae0e2e,9af624b1,AB010,"10,5 km/h",Si
AAB321,9b9962df,35ae0e2e,9af624b1,AB010,11 km/h,Si
AAB322,9b9962df,35ae0e2e,9af624b1,AB010,"11,5 km/h",Si
AAB323,9b9962df,35ae0e2e,9af624b1,AB010,12 km/h,Si
AAB324,9b9962df,35ae0e2e,9af624b1,AB010,"12,5 km/h",Si
AAB325,9b9962df,35ae0e2e,9af624b1,AB010,13 km/h,Si
AAB326,9b9962df,35ae0e2e,9af624b1,AB010,"13,5 km/h",Si
AAB327,9b9962df,35ae0e2e,9af624b1,AB010,14 km/h,Si
AAB328,9b9962df,35ae0e2e,9af624b1,AB010,"14,5 km/h",Si
AAB329,9b9962df,35ae0e2e,9af624b1,AB010,15 km/h,Si (Velocidad Maxima)
AAB330,9b9962df,35ae0e2e,9af624b1,AB011,"0,5  km/h",No (Suba la velocidad)
AAB331,9b9962df,35ae0e2e,9af624b1,AB011,1 km/h,No (Suba la velocidad)
AAB332,9b9962df,35ae0e2e,9af624b1,AB011,"1,5 km/h",No (Suba la velocidad)
AAB333,9b9962df,35ae0e2e,9af624b1,AB011,2 km/h,Si (Velocidad Minima)
AAB334,9b9962df,35ae0e2e,9af624b1,AB011,"2,5 km/h",Si
AAB335,9b9962df,35ae0e2e,9af624b1,AB011,3 km/h,Si
AAB336,9b9962df,35ae0e2e,9af624b1,AB011,"3,5 km/h",Si
AAB337,9b9962df,35ae0e2e,9af624b1,AB011,4 km/h,Si
AAB338,9b9962df,35ae0e2e,9af624b1,AB011,"4,5 km/h",Si
AAB339,9b9962df,35ae0e2e,9af624b1,AB011,5 km/h,Si
AAB340,9b9962df,35ae0e2e,9af624b1,AB011,"5,5 km/h",Si
AAB341,9b9962df,35ae0e2e,9af624b1,AB011,6 km/h,Si
AAB342,9b9962df,35ae0e2e,9af624b1,AB011,"6,5 km/h",Si
AAB343,9b9962df,35ae0e2e,9af624b1,AB011,7 km/h,Si
AAB344,9b9962df,35ae0e2e,9af624b1,AB011,"7,5 km/h",Si
AAB345,9b9962df,35ae0e2e,9af624b1,AB011,8 km/h,Si
AAB346,9b9962df,35ae0e2e,9af624b1,AB011,"8,5 km/h",Si
AAB347,9b9962df,35ae0e2e,9af624b1,AB011,9 km/h,Si
AAB348,9b9962df,35ae0e2e,9af624b1,AB011,"9,5 km/h",Si
AAB349,9b9962df,35ae0e2e,9af624b1,AB011,10 km/h,Si
AAB350,9b9962df,35ae0e2e,9af624b1,AB011,"10,5 km/h",Si
AAB351,9b9962df,35ae0e2e,9af624b1,AB011,11 km/h,Si
AAB352,9b9962df,35ae0e2e,9af624b1,AB011,"11,5 km/h",Si
AAB353,9b9962df,35ae0e2e,9af624b1,AB011,12 km/h,Si
AAB354,9b9962df,35ae0e2e,9af624b1,AB011,"12,5 km/h",Si
AAB355,9b9962df,35ae0e2e,9af624b1,AB011,13 km/h,Si
AAB356,9b9962df,35ae0e2e,9af624b1,AB011,"13,5 km/h",Si (Velocidad Maxima)
AAB357,9b9962df,35ae0e2e,9af624b1,AB011,14 km/h,No (Baje la velocidad)
AAB358,9b9962df,35ae0e2e,9af624b1,AB011,"14,5 km/h",No (Baje la velocidad)
AAB359,9b9962df,35ae0e2e,9af624b1,AB011,15 km/h,No (Baje la velocidad)
AAB360,9b9962df,35ae0e2e,9af624b1,AB012,"0,5  km/h",No (Suba la velocidad)
AAB361,9b9962df,35ae0e2e,9af624b1,AB012,1 km/h,No (Suba la velocidad)
AAB362,9b9962df,35ae0e2e,9af624b1,AB012,"1,5 km/h",No (Suba la velocidad)
AAB363,9b9962df,35ae0e2e,9af624b1,AB012,2 km/h,Si (Velocidad Minima)
AAB364,9b9962df,35ae0e2e,9af624b1,AB012,"2,5 km/h",Si
AAB365,9b9962df,35ae0e2e,9af624b1,AB012,3 km/h,Si
AAB366,9b9962df,35ae0e2e,9af624b1,AB012,"3,5 km/h",Si
AAB367,9b9962df,35ae0e2e,9af624b1,AB012,4 km/h,Si
AAB368,9b9962df,35ae0e2e,9af624b1,AB012,"4,5 km/h",Si
AAB369,9b9962df,35ae0e2e,9af624b1,AB012,5 km/h,Si
AAB370,9b9962df,35ae0e2e,9af624b1,AB012,"5,5 km/h",Si
AAB371,9b9962df,35ae0e2e,9af624b1,AB012,6 km/h,Si
AAB372,9b9962df,35ae0e2e,9af624b1,AB012,"6,5 km/h",Si
AAB373,9b9962df,35ae0e2e,9af624b1,AB012,7 km/h,Si
AAB374,9b9962df,35ae0e2e,9af624b1,AB012,"7,5 km/h",Si
AAB375,9b9962df,35ae0e2e,9af624b1,AB012,8 km/h,Si
AAB376,9b9962df,35ae0e2e,9af624b1,AB012,"8,5 km/h",Si
AAB377,9b9962df,35ae0e2e,9af624b1,AB012,9 km/h,Si
AAB378,9b9962df,35ae0e2e,9af624b1,AB012,"9,5 km/h",Si
AAB379,9b9962df,35ae0e2e,9af624b1,AB012,10 km/h,Si
AAB380,9b9962df,35ae0e2e,9af624b1,AB012,"10,5 km/h",Si
AAB381,9b9962df,35ae0e2e,9af624b1,AB012,11 km/h,Si
AAB382,9b9962df,35ae0e2e,9af624b1,AB012,"11,5 km/h",Si
AAB383,9b9962df,35ae0e2e,9af624b1,AB012,12 km/h,Si
AAB384,9b9962df,35ae0e2e,9af624b1,AB012,"12,5 km/h",Si (Velocidad Maxima)
AAB385,9b9962df,35ae0e2e,9af624b1,AB012,13 km/h,No (Baje la velocidad)
AAB386,9b9962df,35ae0e2e,9af624b1,AB012,"13,5 km/h",No (Baje la velocidad)
AAB387,9b9962df,35ae0e2e,9af624b1,AB012,14 km/h,No (Baje la velocidad)
AAB388,9b9962df,35ae0e2e,9af624b1,AB012,"14,5 km/h",No (Baje la velocidad)
AAB389,9b9962df,35ae0e2e,9af624b1,AB012,15 km/h,No (Baje la velocidad)
AAB390,9b9962df,35ae0e2e,9af624b1,AB013,"0,5  km/h",No (Suba la velocidad)
AAB391,9b9962df,35ae0e2e,9af624b1,AB013,1 km/h,No (Suba la velocidad)
AAB392,9b9962df,35ae0e2e,9af624b1,AB013,"1,5 km/h",No (Suba la velocidad)
AAB393,9b9962df,35ae0e2e,9af624b1,AB013,2 km/h,Si (Velocidad Minima)
AAB394,9b9962df,35ae0e2e,9af624b1,AB013,"2,5 km/h",Si
AAB395,9b9962df,35ae0e2e,9af624b1,AB013,3 km/h,Si
AAB396,9b9962df,35ae0e2e,9af624b1,AB013,"3,5 km/h",Si
AAB397,9b9962df,35ae0e2e,9af624b1,AB013,4 km/h,Si
AAB398,9b9962df,35ae0e2e,9af624b1,AB013,"4,5 km/h",Si
AAB399,9b9962df,35ae0e2e,9af624b1,AB013,5 km/h,Si
AAB400,9b9962df,35ae0e2e,9af624b1,AB013,"5,5 km/h",Si
AAB401,9b9962df,35ae0e2e,9af624b1,AB013,6 km/h,Si
AAB402,9b9962df,35ae0e2e,9af624b1,AB013,"6,5 km/h",Si
AAB403,9b9962df,35ae0e2e,9af624b1,AB013,7 km/h,Si
AAB404,9b9962df,35ae0e2e,9af624b1,AB013,"7,5 km/h",Si
AAB405,9b9962df,35ae0e2e,9af624b1,AB013,8 km/h,Si
AAB406,9b9962df,35ae0e2e,9af624b1,AB013,"8,5 km/h",Si
AAB407,9b9962df,35ae0e2e,9af624b1,AB013,9 km/h,Si
AAB408,9b9962df,35ae0e2e,9af624b1,AB013,"9,5 km/h",Si
AAB409,9b9962df,35ae0e2e,9af624b1,AB013,10 km/h,Si
AAB410,9b9962df,35ae0e2e,9af624b1,AB013,"10,5 km/h",Si
AAB411,9b9962df,35ae0e2e,9af624b1,AB013,11 km/h,Si
AAB412,9b9962df,35ae0e2e,9af624b1,AB013,"11,5 km/h",Si (Velocidad Maxima)
AAB413,9b9962df,35ae0e2e,9af624b1,AB013,12 km/h,No (Baje la velocidad)
AAB414,9b9962df,35ae0e2e,9af624b1,AB013,"12,5 km/h",No (Baje la velocidad)
AAB415,9b9962df,35ae0e2e,9af624b1,AB013,13 km/h,No (Baje la velocidad)
AAB416,9b9962df,35ae0e2e,9af624b1,AB013,"13,5 km/h",No (Baje la velocidad)
AAB417,9b9962df,35ae0e2e,9af624b1,AB013,14 km/h,No (Baje la velocidad)
AAB418,9b9962df,35ae0e2e,9af624b1,AB013,"14,5 km/h",No (Baje la velocidad)
AAB419,9b9962df,35ae0e2e,9af624b1,AB013,15 km/h,No (Baje la velocidad)
AAB420,9b9962df,35ae0e2e,9af624b1,AB014,"0,5  km/h",No (Suba la velocidad)
AAB421,9b9962df,35ae0e2e,9af624b1,AB014,1 km/h,No (Suba la velocidad)
AAB422,9b9962df,35ae0e2e,9af624b1,AB014,"1,5 km/h",No (Suba la velocidad)
AAB423,9b9962df,35ae0e2e,9af624b1,AB014,2 km/h,Si (Velocidad Minima)
AAB424,9b9962df,35ae0e2e,9af624b1,AB014,"2,5 km/h",Si
AAB425,9b9962df,35ae0e2e,9af624b1,AB014,3 km/h,Si
AAB426,9b9962df,35ae0e2e,9af624b1,AB014,"3,5 km/h",Si
AAB427,9b9962df,35ae0e2e,9af624b1,AB014,4 km/h,Si
AAB428,9b9962df,35ae0e2e,9af624b1,AB014,"4,5 km/h",Si
AAB429,9b9962df,35ae0e2e,9af624b1,AB014,5 km/h,Si
AAB430,9b9962df,35ae0e2e,9af624b1,AB014,"5,5 km/h",Si
AAB431,9b9962df,35ae0e2e,9af624b1,AB014,6 km/h,Si
AAB432,9b9962df,35ae0e2e,9af624b1,AB014,"6,5 km/h",Si
AAB433,9b9962df,35ae0e2e,9af624b1,AB014,7 km/h,Si
AAB434,9b9962df,35ae0e2e,9af624b1,AB014,"7,5 km/h",Si
AAB435,9b9962df,35ae0e2e,9af624b1,AB014,8 km/h,Si
AAB436,9b9962df,35ae0e2e,9af624b1,AB014,"8,5 km/h",Si
AAB437,9b9962df,35ae0e2e,9af624b1,AB014,9 km/h,Si
AAB438,9b9962df,35ae0e2e,9af624b1,AB014,"9,5 km/h",Si
AAB439,9b9962df,35ae0e2e,9af624b1,AB014,10 km/h,Si
AAB440,9b9962df,35ae0e2e,9af624b1,AB014,"10,5 km/h",Si
AAB441,9b9962df,35ae0e2e,9af624b1,AB014,11 km/h,Si (Velocidad Maxima)
AAB442,9b9962df,35ae0e2e,9af624b1,AB014,"11,5 km/h",No (Baje la velocidad)
AAB0443,9b9962df,35ae0e2e,9af624b1,AB014,12 km/h,No (Baje la velocidad)
AAB0444,9b9962df,35ae0e2e,9af624b1,AB014,"12,5 km/h",No (Baje la velocidad)
AAB0445,9b9962df,35ae0e2e,9af624b1,AB014,13 km/h,No (Baje la velocidad)
AAB0446,9b9962df,35ae0e2e,9af624b1,AB014,"13,5 km/h",No (Baje la velocidad)
AAB0447,9b9962df,35ae0e2e,9af624b1,AB014,14 km/h,No (Baje la velocidad)
AAB0448,9b9962df,35ae0e2e,9af624b1,AB014,"14,5 km/h",No (Baje la velocidad)
AAB0449,9b9962df,35ae0e2e,9af624b1,AB014,15 km/h,No (Baje la velocidad)
AAB0450,9b9962df,35ae0e2e,9af624b1,AB015,"0,5  km/h",No (Suba la velocidad)
AAB0451,9b9962df,35ae0e2e,9af624b1,AB015,1 km/h,No (Suba la velocidad)
AAB0452,9b9962df,35ae0e2e,9af624b1,AB015,"1,5 km/h",Si (Velocidad Minima)
AAB0453,9b9962df,35ae0e2e,9af624b1,AB015,2 km/h,Si
AAB0454,9b9962df,35ae0e2e,9af624b1,AB015,"2,5 km/h",Si
AAB0455,9b9962df,35ae0e2e,9af624b1,AB015,3 km/h,Si
AAB0456,9b9962df,35ae0e2e,9af624b1,AB015,"3,5 km/h",Si
AAB0457,9b9962df,35ae0e2e,9af624b1,AB015,4 km/h,Si
AAB0458,9b9962df,35ae0e2e,9af624b1,AB015,"4,5 km/h",Si
AAB0459,9b9962df,35ae0e2e,9af624b1,AB015,5 km/h,Si
AAB0460,9b9962df,35ae0e2e,9af624b1,AB015,"5,5 km/h",Si
AAB0461,9b9962df,35ae0e2e,9af624b1,AB015,6 km/h,Si
AAB0462,9b9962df,35ae0e2e,9af624b1,AB015,"6,5 km/h",Si
AAB0463,9b9962df,35ae0e2e,9af624b1,AB015,7 km/h,Si
AAB0464,9b9962df,35ae0e2e,9af624b1,AB015,"7,5 km/h",Si
AAB0465,9b9962df,35ae0e2e,9af624b1,AB015,8 km/h,Si
AAB0466,9b9962df,35ae0e2e,9af624b1,AB015,"8,5 km/h",Si
AAB0467,9b9962df,35ae0e2e,9af624b1,AB015,9 km/h,Si
AAB0468,9b9962df,35ae0e2e,9af624b1,AB015,"9,5 km/h",Si
AAB0469,9b9962df,35ae0e2e,9af624b1,AB015,10 km/h,Si (Velocidad Maxima)
AAB0470,9b9962df,35ae0e2e,9af624b1,AB015,"10,5 km/h",No (Baje la velocidad)
AAB0471,9b9962df,35ae0e2e,9af624b1,AB015,11 km/h,No (Baje la velocidad)
AAB0472,9b9962df,35ae0e2e,9af624b1,AB015,"11,5 km/h",No (Baje la velocidad)
AAB0473,9b9962df,35ae0e2e,9af624b1,AB015,12 km/h,No (Baje la velocidad)
AAB0474,9b9962df,35ae0e2e,9af624b1,AB015,"12,5 km/h",No (Baje la velocidad)
AAB0475,9b9962df,35ae0e2e,9af624b1,AB015,13 km/h,No (Baje la velocidad)
AAB0476,9b9962df,35ae0e2e,9af624b1,AB015,"13,5 km/h",No (Baje la velocidad)
AAB0477,9b9962df,35ae0e2e,9af624b1,AB015,14 km/h,No (Baje la velocidad)
AAB0478,9b9962df,35ae0e2e,9af624b1,AB015,"14,5 km/h",No (Baje la velocidad)
AAB0479,9b9962df,35ae0e2e,9af624b1,AB015,15 km/h,No (Baje la velocidad)
AAB0480,9b9962df,35ae0e2e,8ecece98,AB016,"0,5  km/h",No (Suba la velocidad)
AAB0481,9b9962df,35ae0e2e,8ecece98,AB016,1 km/h,No (Suba la velocidad)
AAB0482,9b9962df,35ae0e2e,8ecece98,AB016,"1,5 km/h",No (Suba la velocidad)
AAB0483,9b9962df,35ae0e2e,8ecece98,AB016,2 km/h,No (Suba la velocidad)
AAB0484,9b9962df,35ae0e2e,8ecece98,AB016,"2,5 km/h",No (Suba la velocidad)
AAB0485,9b9962df,35ae0e2e,8ecece98,AB016,3 km/h,No (Suba la velocidad)
AAB0486,9b9962df,35ae0e2e,8ecece98,AB016,"3,5 km/h",No (Suba la velocidad)
AAB0487,9b9962df,35ae0e2e,8ecece98,AB016,4 km/h,No (Suba la velocidad)
AAB0488,9b9962df,35ae0e2e,8ecece98,AB016,"4,5 km/h",No (Suba la velocidad)
AAB0489,9b9962df,35ae0e2e,8ecece98,AB016,5 km/h,No (Suba la velocidad)
AAB0490,9b9962df,35ae0e2e,8ecece98,AB016,"5,5 km/h",No (Suba la velocidad)
AAB0491,9b9962df,35ae0e2e,8ecece98,AB016,6 km/h,No (Suba la velocidad)
AAB0492,9b9962df,35ae0e2e,8ecece98,AB016,"6,5 km/h",No (Suba la velocidad)
AAB0493,9b9962df,35ae0e2e,8ecece98,AB016,7 km/h,No (Suba la velocidad)
AAB0494,9b9962df,35ae0e2e,8ecece98,AB016,"7,5 km/h",No (Suba la velocidad)
AAB0495,9b9962df,35ae0e2e,8ecece98,AB016,8 km/h,No (Suba la velocidad)
AAB0496,9b9962df,35ae0e2e,8ecece98,AB016,"8,5 km/h",No (Suba la velocidad)
AAB0497,9b9962df,35ae0e2e,8ecece98,AB016,9 km/h,No (Suba la velocidad)
AAB0498,9b9962df,35ae0e2e,8ecece98,AB016,"9,5 km/h",No (Suba la velocidad)
AAB0499,9b9962df,35ae0e2e,8ecece98,AB016,10 km/h,No (Suba la velocidad)
AAB0500,9b9962df,35ae0e2e,8ecece98,AB016,"10,5 km/h",No (Suba la velocidad)
AAB0501,9b9962df,35ae0e2e,8ecece98,AB016,11 km/h,No (Suba la velocidad)
AAB0502,9b9962df,35ae0e2e,8ecece98,AB016,"11,5 km/h",No (Suba la velocidad)
AAB0503,9b9962df,35ae0e2e,8ecece98,AB016,12 km/h,No (Suba la velocidad)
AAB0504,9b9962df,35ae0e2e,8ecece98,AB016,"12,5 km/h",No (Suba la velocidad)
AAB0505,9b9962df,35ae0e2e,8ecece98,AB016,13 km/h,No (Suba la velocidad)
AAB0506,9b9962df,35ae0e2e,8ecece98,AB016,"13,5 km/h",No (Suba la velocidad)
AAB0507,9b9962df,35ae0e2e,8ecece98,AB016,14 km/h,No (Suba la velocidad)
AAB0508,9b9962df,35ae0e2e,8ecece98,AB016,"14,5 km/h",No (Suba la velocidad)
AAB0509,9b9962df,35ae0e2e,8ecece98,AB016,15 km/h,No (Suba la velocidad)
AAB0510,9b9962df,35ae0e2e,8ecece98,AB017,"0,5  km/h",No (Suba la velocidad)
AAB0511,9b9962df,35ae0e2e,8ecece98,AB017,1 km/h,No (Suba la velocidad)
AAB0512,9b9962df,35ae0e2e,8ecece98,AB017,"1,5 km/h",No (Suba la velocidad)
AAB0513,9b9962df,35ae0e2e,8ecece98,AB017,2 km/h,No (Suba la velocidad)
AAB0514,9b9962df,35ae0e2e,8ecece98,AB017,"2,5 km/h",No (Suba la velocidad)
AAB0515,9b9962df,35ae0e2e,8ecece98,AB017,3 km/h,No (Suba la velocidad)
AAB0516,9b9962df,35ae0e2e,8ecece98,AB017,"3,5 km/h",No (Suba la velocidad)
AAB0517,9b9962df,35ae0e2e,8ecece98,AB017,4 km/h,No (Suba la velocidad)
AAB0518,9b9962df,35ae0e2e,8ecece98,AB017,"4,5 km/h",No (Suba la velocidad)
AAB0519,9b9962df,35ae0e2e,8ecece98,AB017,5 km/h,No (Suba la velocidad)
AAB0520,9b9962df,35ae0e2e,8ecece98,AB017,"5,5 km/h",No (Suba la velocidad)
AAB0521,9b9962df,35ae0e2e,8ecece98,AB017,6 km/h,No (Suba la velocidad)
AAB0522,9b9962df,35ae0e2e,8ecece98,AB017,"6,5 km/h",No (Suba la velocidad)
AAB0523,9b9962df,35ae0e2e,8ecece98,AB017,7 km/h,No (Suba la velocidad)
AAB0524,9b9962df,35ae0e2e,8ecece98,AB017,"7,5 km/h",No (Suba la velocidad)
AAB0525,9b9962df,35ae0e2e,8ecece98,AB017,8 km/h,No (Suba la velocidad)
AAB0526,9b9962df,35ae0e2e,8ecece98,AB017,"8,5 km/h",No (Suba la velocidad)
AAB0527,9b9962df,35ae0e2e,8ecece98,AB017,9 km/h,No (Suba la velocidad)
AAB0528,9b9962df,35ae0e2e,8ecece98,AB017,"9,5 km/h",No (Suba la velocidad)
AAB0529,9b9962df,35ae0e2e,8ecece98,AB017,10 km/h,No (Suba la velocidad)
AAB0530,9b9962df,35ae0e2e,8ecece98,AB017,"10,5 km/h",Si (Minima Velocidad)
AAB0531,9b9962df,35ae0e2e,8ecece98,AB017,11 km/h,Si
AAB0532,9b9962df,35ae0e2e,8ecece98,AB017,"11,5 km/h",Si
AAB0533,9b9962df,35ae0e2e,8ecece98,AB017,12 km/h,Si
AAB0534,9b9962df,35ae0e2e,8ecece98,AB017,"12,5 km/h",Si
AAB0535,9b9962df,35ae0e2e,8ecece98,AB017,13 km/h,Si
AAB0536,9b9962df,35ae0e2e,8ecece98,AB017,"13,5 km/h",Si
AAB0537,9b9962df,35ae0e2e,8ecece98,AB017,14 km/h,Si
AAB0538,9b9962df,35ae0e2e,8ecece98,AB017,"14,5 km/h",Si
AAB0539,9b9962df,35ae0e2e,8ecece98,AB017,15 km/h,Si
AAB0540,9b9962df,35ae0e2e,8ecece98,AB018,"0,5  km/h",No (Suba la velocidad)
AAB0541,9b9962df,35ae0e2e,8ecece98,AB018,1 km/h,No (Suba la velocidad)
AAB0542,9b9962df,35ae0e2e,8ecece98,AB018,"1,5 km/h",No (Suba la velocidad)
AAB0543,9b9962df,35ae0e2e,8ecece98,AB018,2 km/h,No (Suba la velocidad)
AAB0544,9b9962df,35ae0e2e,8ecece98,AB018,"2,5 km/h",No (Suba la velocidad)
AAB0545,9b9962df,35ae0e2e,8ecece98,AB018,3 km/h,No (Suba la velocidad)
AAB0546,9b9962df,35ae0e2e,8ecece98,AB018,"3,5 km/h",No (Suba la velocidad)
AAB0547,9b9962df,35ae0e2e,8ecece98,AB018,4 km/h,No (Suba la velocidad)
AAB0548,9b9962df,35ae0e2e,8ecece98,AB018,"4,5 km/h",No (Suba la velocidad)
AAB0549,9b9962df,35ae0e2e,8ecece98,AB018,5 km/h,No (Suba la velocidad)
AAB0550,9b9962df,35ae0e2e,8ecece98,AB018,"5,5 km/h",No (Suba la velocidad)
AAB0551,9b9962df,35ae0e2e,8ecece98,AB018,6 km/h,No (Suba la velocidad)
AAB0552,9b9962df,35ae0e2e,8ecece98,AB018,"6,5 km/h",No (Suba la velocidad)
AAB0553,9b9962df,35ae0e2e,8ecece98,AB018,7 km/h,Si (Minima Velocidad)
AAB0554,9b9962df,35ae0e2e,8ecece98,AB018,"7,5 km/h",Si
AAB0555,9b9962df,35ae0e2e,8ecece98,AB018,8 km/h,Si
AAB0556,9b9962df,35ae0e2e,8ecece98,AB018,"8,5 km/h",Si
AAB0557,9b9962df,35ae0e2e,8ecece98,AB018,9 km/h,Si
AAB0558,9b9962df,35ae0e2e,8ecece98,AB018,"9,5 km/h",Si
AAB0559,9b9962df,35ae0e2e,8ecece98,AB018,10 km/h,Si
AAB0560,9b9962df,35ae0e2e,8ecece98,AB018,"10,5 km/h",Si
AAB0561,9b9962df,35ae0e2e,8ecece98,AB018,11 km/h,Si
AAB0562,9b9962df,35ae0e2e,8ecece98,AB018,"11,5 km/h",Si
AAB0563,9b9962df,35ae0e2e,8ecece98,AB018,12 km/h,Si
AAB0564,9b9962df,35ae0e2e,8ecece98,AB018,"12,5 km/h",Si
AAB0565,9b9962df,35ae0e2e,8ecece98,AB018,13 km/h,Si
AAB0566,9b9962df,35ae0e2e,8ecece98,AB018,"13,5 km/h",Si
AAB0567,9b9962df,35ae0e2e,8ecece98,AB018,14 km/h,Si
AAB0568,9b9962df,35ae0e2e,8ecece98,AB018,"14,5 km/h",Si
AAB0569,9b9962df,35ae0e2e,8ecece98,AB018,15 km/h,Si
AAB0570,9b9962df,35ae0e2e,8ecece98,AB019,"0,5  km/h",No (Suba la velocidad)
AAB0571,9b9962df,35ae0e2e,8ecece98,AB019,1 km/h,No (Suba la velocidad)
AAB0572,9b9962df,35ae0e2e,8ecece98,AB019,"1,5 km/h",No (Suba la velocidad)
AAB0573,9b9962df,35ae0e2e,8ecece98,AB019,2 km/h,No (Suba la velocidad)
AAB0574,9b9962df,35ae0e2e,8ecece98,AB019,"2,5 km/h",No (Suba la velocidad)
AAB0575,9b9962df,35ae0e2e,8ecece98,AB019,3 km/h,No (Suba la velocidad)
AAB0576,9b9962df,35ae0e2e,8ecece98,AB019,"3,5 km/h",No (Suba la velocidad)
AAB0577,9b9962df,35ae0e2e,8ecece98,AB019,4 km/h,No (Suba la velocidad)
AAB0578,9b9962df,35ae0e2e,8ecece98,AB019,"4,5 km/h",No (Suba la velocidad)
AAB0579,9b9962df,35ae0e2e,8ecece98,AB019,5 km/h,Si (Minima Velocidad)
AAB0580,9b9962df,35ae0e2e,8ecece98,AB019,"5,5 km/h",Si
AAB0581,9b9962df,35ae0e2e,8ecece98,AB019,6 km/h,Si
AAB0582,9b9962df,35ae0e2e,8ecece98,AB019,"6,5 km/h",Si
AAB0583,9b9962df,35ae0e2e,8ecece98,AB019,7 km/h,Si
AAB0584,9b9962df,35ae0e2e,8ecece98,AB019,"7,5 km/h",Si
AAB0585,9b9962df,35ae0e2e,8ecece98,AB019,8 km/h,Si
AAB0586,9b9962df,35ae0e2e,8ecece98,AB019,"8,5 km/h",Si
AAB0587,9b9962df,35ae0e2e,8ecece98,AB019,9 km/h,Si
AAB0588,9b9962df,35ae0e2e,8ecece98,AB019,"9,5 km/h",Si
AAB0589,9b9962df,35ae0e2e,8ecece98,AB019,10 km/h,Si
AAB0590,9b9962df,35ae0e2e,8ecece98,AB019,"10,5 km/h",Si
AAB0591,9b9962df,35ae0e2e,8ecece98,AB019,11 km/h,Si
AAB0592,9b9962df,35ae0e2e,8ecece98,AB019,"11,5 km/h",Si
AAB0593,9b9962df,35ae0e2e,8ecece98,AB019,12 km/h,Si
AAB0594,9b9962df,35ae0e2e,8ecece98,AB019,"12,5 km/h",Si
AAB0595,9b9962df,35ae0e2e,8ecece98,AB019,13 km/h,Si
AAB0596,9b9962df,35ae0e2e,8ecece98,AB019,"13,5 km/h",Si
AAB0597,9b9962df,35ae0e2e,8ecece98,AB019,14 km/h,Si
AAB0598,9b9962df,35ae0e2e,8ecece98,AB019,"14,5 km/h",Si
AAB0599,9b9962df,35ae0e2e,8ecece98,AB019,15 km/h,Si
AAB0600,9b9962df,35ae0e2e,8ecece98,AB020,"0,5  km/h",No (Suba la velocidad)
AAB0601,9b9962df,35ae0e2e,8ecece98,AB020,1 km/h,No (Suba la velocidad)
AAB0602,9b9962df,35ae0e2e,8ecece98,AB020,"1,5 km/h",No (Suba la velocidad)
AAB0603,9b9962df,35ae0e2e,8ecece98,AB020,2 km/h,No (Suba la velocidad)
AAB0604,9b9962df,35ae0e2e,8ecece98,AB020,"2,5 km/h",No (Suba la velocidad)
AAB0605,9b9962df,35ae0e2e,8ecece98,AB020,3 km/h,No (Suba la velocidad)
AAB0606,9b9962df,35ae0e2e,8ecece98,AB020,"3,5 km/h",No (Suba la velocidad)
AAB0607,9b9962df,35ae0e2e,8ecece98,AB020,4 km/h,Si (Velocidad Minima)
AAB0608,9b9962df,35ae0e2e,8ecece98,AB020,"4,5 km/h",Si
AAB0609,9b9962df,35ae0e2e,8ecece98,AB020,5 km/h,Si
AAB0610,9b9962df,35ae0e2e,8ecece98,AB020,"5,5 km/h",Si
AAB0611,9b9962df,35ae0e2e,8ecece98,AB020,6 km/h,Si
AAB0612,9b9962df,35ae0e2e,8ecece98,AB020,"6,5 km/h",Si
AAB0613,9b9962df,35ae0e2e,8ecece98,AB020,7 km/h,Si
AAB0614,9b9962df,35ae0e2e,8ecece98,AB020,"7,5 km/h",Si
AAB0615,9b9962df,35ae0e2e,8ecece98,AB020,8 km/h,Si
AAB0616,9b9962df,35ae0e2e,8ecece98,AB020,"8,5 km/h",Si
AAB0617,9b9962df,35ae0e2e,8ecece98,AB020,9 km/h,Si
AAB0618,9b9962df,35ae0e2e,8ecece98,AB020,"9,5 km/h",Si
AAB0619,9b9962df,35ae0e2e,8ecece98,AB020,10 km/h,Si
AAB0620,9b9962df,35ae0e2e,8ecece98,AB020,"10,5 km/h",Si
AAB0621,9b9962df,35ae0e2e,8ecece98,AB020,11 km/h,Si
AAB0622,9b9962df,35ae0e2e,8ecece98,AB020,"11,5 km/h",Si
AAB0623,9b9962df,35ae0e2e,8ecece98,AB020,12 km/h,Si
AAB0624,9b9962df,35ae0e2e,8ecece98,AB020,"12,5 km/h",Si
AAB0625,9b9962df,35ae0e2e,8ecece98,AB020,13 km/h,Si
AAB0626,9b9962df,35ae0e2e,8ecece98,AB020,"13,5 km/h",Si
AAB0627,9b9962df,35ae0e2e,8ecece98,AB020,14 km/h,Si
AAB0628,9b9962df,35ae0e2e,8ecece98,AB020,"14,5 km/h",Si
AAB0629,9b9962df,35ae0e2e,8ecece98,AB020,15 km/h,Si
AAB0630,9b9962df,35ae0e2e,8ecece98,AB021,"0,5  km/h",No (Suba la velocidad)
AAB0631,9b9962df,35ae0e2e,8ecece98,AB021,1 km/h,No (Suba la velocidad)
AAB0632,9b9962df,35ae0e2e,8ecece98,AB021,"1,5 km/h",No (Suba la velocidad)
AAB0633,9b9962df,35ae0e2e,8ecece98,AB021,2 km/h,No (Suba la velocidad)
